2025-07-17 10:52:30,440 | g2_inventory_debug | DEBUG | log_g2_debug | [10:52:3] WebSocket client connected: LAdpbz6G_gd9hLJIAAAB
2025-07-17 13:37:15,106 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000911AAE', 'antenna': 2, 'rssi': 70, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,106 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,106 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000911D0A', 'antenna': 2, 'rssi': 87, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,106 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,107 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000913C8D', 'antenna': 2, 'rssi': 86, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,107 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,107 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000915AB0', 'antenna': 2, 'rssi': 77, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,107 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,107 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E2827884000000000090DAD4', 'antenna': 2, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,107 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,107 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000913990', 'antenna': 2, 'rssi': 70, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,107 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,108 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000913C9D', 'antenna': 2, 'rssi': 76, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,108 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,176 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E2827884000000000090FB84', 'antenna': 2, 'rssi': 66, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,177 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,177 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E2827884000000000090FE15', 'antenna': 2, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,178 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,178 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000915AA2', 'antenna': 2, 'rssi': 82, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,178 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,179 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000913917', 'antenna': 3, 'rssi': 82, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,179 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,180 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000911D18', 'antenna': 3, 'rssi': 85, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,180 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,180 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E282788400000000009157F2', 'antenna': 3, 'rssi': 83, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,180 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,183 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000913C18', 'antenna': 3, 'rssi': 78, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,183 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,185 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000913C8D', 'antenna': 3, 'rssi': 79, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,185 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,186 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000911D9A', 'antenna': 3, 'rssi': 79, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,186 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,186 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000915AA2', 'antenna': 3, 'rssi': 79, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,186 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,187 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E2827884000000000090FB84', 'antenna': 3, 'rssi': 77, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,187 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,189 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000911A9E', 'antenna': 3, 'rssi': 77, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,189 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,189 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000915AB0', 'antenna': 3, 'rssi': 80, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,189 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,189 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000911AAE', 'antenna': 3, 'rssi': 82, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,189 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,190 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E2827884000000000090FB77', 'antenna': 3, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,190 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,190 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000913990', 'antenna': 3, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,190 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,190 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E282788400000000009157FA', 'antenna': 3, 'rssi': 82, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,190 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,190 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000911D0A', 'antenna': 3, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,190 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,191 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000913C9D', 'antenna': 3, 'rssi': 73, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,191 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,191 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000917457', 'antenna': 3, 'rssi': 76, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,191 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,191 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E2827884000000000090DED9', 'antenna': 3, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,191 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,259 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E2827884000000000090FE15', 'antenna': 3, 'rssi': 64, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,259 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,259 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': '000000000000202011161046', 'antenna': 3, 'rssi': 68, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,259 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,260 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000915AB0', 'antenna': 4, 'rssi': 76, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,260 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,261 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E282788400000000009157FA', 'antenna': 4, 'rssi': 75, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,261 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,261 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E2827884000000000090FE15', 'antenna': 4, 'rssi': 87, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,261 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,262 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E2827884000000000090FB84', 'antenna': 4, 'rssi': 81, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,262 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,262 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E282788400000000009157F2', 'antenna': 4, 'rssi': 74, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,262 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,263 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000913C8D', 'antenna': 4, 'rssi': 73, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,263 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,263 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000913917', 'antenna': 4, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,263 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,266 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E2827884000000000090DED9', 'antenna': 4, 'rssi': 74, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,266 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,266 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E2827884000000000090DAD4', 'antenna': 4, 'rssi': 76, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,266 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,267 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000911D0A', 'antenna': 4, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,268 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,269 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000911D9A', 'antenna': 4, 'rssi': 70, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,269 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,269 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000911D18', 'antenna': 4, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,270 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,270 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000911D0A', 'antenna': 1, 'rssi': 82, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,270 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,270 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E2827884000000000090FB84', 'antenna': 1, 'rssi': 73, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,270 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,271 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E2827884000000000090DED9', 'antenna': 1, 'rssi': 73, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,271 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,271 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E2827884000000000090FB77', 'antenna': 1, 'rssi': 73, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,271 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,272 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': '000000000000202011161046', 'antenna': 1, 'rssi': 75, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,272 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,272 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000913C8D', 'antenna': 1, 'rssi': 78, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,272 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,273 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000911A9E', 'antenna': 1, 'rssi': 79, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,273 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,273 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000911D9A', 'antenna': 1, 'rssi': 75, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,273 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,273 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000911D9A', 'antenna': 2, 'rssi': 93, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,273 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,342 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000915AA2', 'antenna': 2, 'rssi': 86, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,342 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,343 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E2827884000000000090DED9', 'antenna': 2, 'rssi': 79, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,343 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,344 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000913C8D', 'antenna': 2, 'rssi': 85, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,344 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,344 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000917457', 'antenna': 2, 'rssi': 90, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,344 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,345 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000911A9E', 'antenna': 2, 'rssi': 89, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,345 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,345 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000915AB0', 'antenna': 2, 'rssi': 76, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,345 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
2025-07-17 13:37:15,346 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] Real-time tag detected: {'epc': 'E28278840000000000913C18', 'antenna': 2, 'rssi': 88, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:15'}
2025-07-17 13:37:15,346 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:1] WebSocket clients connected: 1
